element,position,multiplier,is_captain,is_vice_captain,element_type
235,1,1,False,False,1
3,2,1,False,True,2
311,3,1,False,False,2
70,4,1,False,False,2
54,5,1,False,False,3
182,6,1,False,False,3
74,7,1,False,False,3
328,8,2,True,False,3
207,9,1,False,False,4
447,10,1,False,False,4
401,11,1,False,False,4
521,12,0,False,False,1
255,13,0,False,False,2
270,14,0,False,False,2
364,15,0,False,False,3
735,16,1,False,False,5
