element,position,multiplier,is_captain,is_vice_captain,element_type
383,1,1,False,False,1
422,2,1,False,False,2
533,3,1,False,False,2
70,4,1,False,False,2
366,5,1,False,False,3
71,6,1,False,False,3
348,7,1,False,False,3
503,8,1,False,True,3
447,9,1,False,False,4
617,10,1,False,False,4
351,11,2,True,False,4
109,12,0,False,False,1
270,13,0,False,False,2
309,14,0,False,False,3
275,15,0,False,False,2
