element,position,multiplier,is_captain,is_vice_captain,element_type
201,1,1,False,False,1
236,2,1,False,False,2
255,3,1,False,False,2
6,4,1,False,False,2
366,5,1,False,False,3
492,6,1,False,False,3
182,7,1,False,False,3
328,8,2,True,False,3
541,9,1,False,False,4
180,10,1,False,True,4
401,11,1,False,False,4
109,12,0,False,False,1
270,13,0,False,False,2
309,14,0,False,False,3
275,15,0,False,False,2
