element,position,multiplier,is_captain,is_vice_captain,element_type
201,1,1,False,False,1
255,2,1,False,False,2
533,3,1,False,False,2
236,4,1,False,False,2
270,5,1,False,False,2
366,6,1,False,False,3
328,7,2,True,False,3
54,8,1,False,False,3
230,9,1,False,False,3
58,10,1,False,False,4
351,11,1,False,False,4
109,12,0,False,False,1
180,13,0,False,True,4
309,14,0,False,False,3
275,15,0,False,False,2
