element,position,multiplier,is_captain,is_vice_captain,element_type
15,1,1,False,True,1
3,2,1,False,False,2
311,3,1,False,False,2
350,4,1,False,False,2
19,5,1,False,False,3
99,6,1,False,False,3
317,7,1,False,False,3
17,8,1,False,False,3
401,9,1,False,False,4
198,10,1,False,False,4
351,11,2,True,False,4
479,12,0,False,False,1
309,13,0,False,False,3
291,14,0,False,False,2
116,15,0,False,False,2
