element,position,multiplier,is_captain,is_vice_captain,element_type
185,1,1,False,False,1
533,2,1,False,False,2
3,3,1,False,False,2
44,4,1,False,False,2
182,5,1,False,True,3
54,6,1,False,False,3
99,7,1,False,False,3
17,8,2,True,False,3
566,9,1,False,False,4
180,10,1,False,False,4
617,11,1,False,False,4
227,12,0,False,False,1
328,13,0,False,False,3
145,14,0,False,False,2
270,15,0,False,False,2
