element,position,multiplier,is_captain,is_vice_captain,element_type
383,1,1,False,False,1
533,2,1,False,False,2
291,3,1,False,False,2
44,4,1,False,False,2
54,5,1,False,False,3
99,6,1,False,False,3
182,7,1,False,True,3
503,8,1,False,False,3
180,9,1,False,False,4
447,10,1,False,False,4
351,11,2,True,False,4
227,12,0,False,False,1
78,13,0,False,False,3
3,14,0,False,False,2
270,15,0,False,False,2
