element,position,multiplier,is_captain,is_vice_captain,element_type
91,1,1,False,False,1
594,2,1,False,False,2
399,3,1,False,False,2
422,4,1,False,False,2
182,5,2,False,True,3
17,6,1,False,False,3
366,7,1,False,False,3
54,8,1,False,False,3
268,9,1,False,False,4
129,10,1,False,False,4
401,11,1,False,False,4
109,12,0,False,False,1
328,13,0,True,False,3
3,14,0,False,False,2
270,15,0,False,False,2
