element,position,multiplier,is_captain,is_vice_captain,element_type
15,1,1,False,False,1
211,2,1,False,False,2
422,3,1,False,False,2
361,4,1,False,False,2
345,5,2,True,False,3
328,6,1,False,False,3
199,7,1,False,False,3
17,8,1,False,True,3
54,9,1,False,False,3
207,10,1,False,False,4
755,11,1,False,False,4
513,12,0,False,False,1
409,13,0,False,False,2
18,14,0,False,False,2
473,15,0,False,False,4
