element,position,multiplier,is_captain,is_vice_captain,element_type
347,1,1,False,False,1
70,2,1,False,False,2
3,3,1,False,False,2
231,4,1,False,False,2
422,5,1,False,False,2
182,6,1,False,False,3
328,7,1,True,False,3
71,8,2,False,True,3
99,9,1,False,False,3
12,10,1,False,False,3
447,11,1,False,False,4
109,12,0,False,False,1
311,13,0,False,False,2
401,14,0,False,False,4
473,15,0,False,False,4
