element,position,multiplier,is_captain,is_vice_captain,element_type
15,1,1,False,False,1
409,2,1,False,False,2
422,3,1,False,False,2
361,4,1,False,False,2
328,5,3,True,False,3
17,6,1,False,False,3
514,7,1,False,False,3
345,8,1,False,True,3
54,9,1,False,False,3
207,10,1,False,False,4
617,11,1,False,False,4
513,12,0,False,False,1
268,13,0,False,False,4
211,14,0,False,False,2
18,15,0,False,False,2
