element,position,multiplier,is_captain,is_vice_captain,element_type
15,1,1,False,False,1
70,2,1,False,False,2
339,3,1,False,False,2
436,4,1,False,False,2
336,5,1,False,False,3
328,6,2,True,False,3
182,7,1,False,False,3
71,8,1,False,False,3
110,9,1,False,False,4
447,10,1,False,False,4
401,11,1,False,True,4
554,12,0,False,False,1
255,13,0,False,False,2
12,14,0,False,False,3
88,15,0,False,False,2
