element,position,multiplier,is_captain,is_vice_captain,element_type
91,1,1,False,False,1
580,2,1,False,False,2
395,3,1,False,False,2
326,4,1,False,False,2
328,5,1,False,True,3
432,6,1,False,False,3
17,7,1,False,False,3
633,8,1,False,False,3
207,9,1,False,False,4
755,10,1,False,False,4
401,11,2,True,False,4
521,12,0,False,False,1
71,13,0,False,False,3
210,14,0,False,False,2
517,15,0,False,False,2
