element,position,multiplier,is_captain,is_vice_captain,element_type
91,1,1,False,False,1
3,2,1,False,False,2
162,3,1,False,False,2
120,4,1,False,False,2
17,5,2,True,False,3
182,6,1,False,False,3
317,7,1,False,False,3
494,8,1,False,False,3
328,9,1,False,False,3
252,10,1,False,False,4
180,11,1,False,True,4
521,12,0,False,False,1
148,13,0,False,False,4
580,14,0,False,False,2
322,15,0,False,False,2
