element,position,multiplier,is_captain,is_vice_captain,element_type
443,1,1,False,False,1
255,2,1,False,False,2
3,3,1,False,False,2
311,4,1,False,False,2
70,5,1,False,False,2
328,6,2,True,False,3
74,7,1,False,False,3
182,8,1,False,True,3
99,9,1,False,False,3
71,10,1,False,False,3
58,11,1,False,False,4
109,12,0,False,False,1
401,13,0,False,False,4
231,14,0,False,False,2
232,15,0,False,False,4
