element,position,multiplier,is_captain,is_vice_captain,element_type
443,1,1,False,False,1
6,2,1,False,False,2
70,3,1,False,False,2
437,4,1,False,False,2
328,5,1,False,False,3
585,6,1,False,False,3
402,7,1,False,True,3
199,8,1,False,False,3
401,9,2,True,False,4
755,10,1,False,False,4
207,11,1,False,False,4
513,12,0,False,False,1
17,13,0,False,False,3
36,14,0,False,False,2
191,15,0,False,False,2
746,16,1,False,False,5
