element,position,multiplier,is_captain,is_vice_captain,element_type
248,1,1,False,False,1
579,2,1,False,False,2
533,3,1,False,False,2
311,4,1,False,False,2
392,5,1,False,False,3
182,6,1,False,False,3
328,7,2,True,False,3
327,8,1,False,False,3
402,9,1,False,False,3
541,10,1,False,False,4
401,11,1,False,True,4
152,12,0,False,False,1
566,13,0,False,False,4
255,14,0,False,False,2
163,15,0,False,False,2
