element,position,multiplier,is_captain,is_vice_captain,element_type
201,1,1,False,False,1
495,2,1,False,False,2
311,3,1,False,False,2
44,4,1,False,False,2
442,5,1,False,False,3
199,6,1,False,False,3
54,7,1,False,False,3
182,8,1,False,True,3
317,9,1,False,False,3
351,10,2,True,False,4
401,11,1,False,False,4
294,12,0,False,False,1
333,13,0,False,False,2
82,14,0,False,False,4
116,15,0,False,False,2
