element,position,multiplier,is_captain,is_vice_captain,element_type
443,1,1,False,False,1
311,2,1,False,False,2
211,3,1,False,False,2
44,4,1,False,False,2
514,5,1,False,False,3
328,6,2,True,False,3
182,7,1,False,True,3
71,8,1,False,False,3
129,9,1,False,False,4
58,10,1,False,False,4
401,11,1,False,False,4
521,12,0,False,False,1
402,13,0,False,False,3
422,14,0,False,False,2
291,15,0,False,False,2
