element,position,multiplier,is_captain,is_vice_captain,element_type
15,1,1,False,False,1
533,2,1,False,False,2
339,3,1,False,False,2
18,4,1,False,False,2
54,5,1,False,False,3
327,6,1,False,False,3
199,7,1,False,False,3
328,8,1,False,True,3
58,9,1,False,False,4
755,10,2,True,False,4
27,11,1,False,False,4
47,12,1,False,False,1
255,13,1,False,False,2
594,14,1,False,False,2
633,15,1,False,False,3
