element,position,multiplier,is_captain,is_vice_captain,element_type
15,1,1,False,False,1
339,2,1,False,False,2
533,3,1,False,False,2
594,4,1,False,False,2
54,5,1,False,False,3
327,6,1,False,False,3
199,7,1,False,False,3
328,8,2,False,True,3
755,9,1,True,False,4
58,10,1,False,False,4
27,11,1,False,False,4
47,12,0,False,False,1
255,13,0,False,False,2
18,14,0,False,False,2
633,15,0,False,False,3
