element,position,multiplier,is_captain,is_vice_captain,element_type
443,1,1,False,False,1
70,2,1,False,False,2
573,3,1,False,False,2
3,4,1,False,False,2
732,5,1,False,False,2
514,6,1,False,False,3
71,7,1,False,False,3
366,8,2,True,False,3
182,9,1,False,False,3
110,10,1,False,False,4
447,11,1,False,True,4
227,12,0,False,False,1
328,13,0,False,False,3
401,14,0,False,False,4
228,15,0,False,False,2
