element,position,multiplier,is_captain,is_vice_captain,element_type
443,1,1,False,False,1
350,2,1,False,False,2
533,3,1,False,False,2
172,4,1,False,False,2
99,5,1,False,False,3
182,6,2,True,False,3
491,7,1,False,False,3
328,8,1,False,False,3
54,9,1,False,False,3
180,10,1,False,False,4
58,11,1,False,True,4
227,12,0,False,False,1
447,13,0,False,False,4
326,14,0,False,False,2
228,15,0,False,False,2
