element,position,multiplier,is_captain,is_vice_captain,element_type
235,1,1,False,False,1
594,2,1,False,False,2
350,3,1,False,False,2
291,4,1,False,False,2
19,5,1,False,False,3
99,6,1,False,False,3
54,7,1,False,False,3
182,8,1,False,True,3
306,9,1,False,False,4
351,10,2,True,False,4
82,11,1,False,False,4
445,12,0,False,False,1
503,13,0,False,False,3
395,14,0,False,False,2
461,15,0,False,False,2
