element,position,multiplier,is_captain,is_vice_captain,element_type
443,1,1,False,False,1
326,2,1,False,False,2
3,3,1,False,False,2
70,4,1,False,False,2
328,5,2,True,False,3
78,6,1,False,False,3
54,7,1,False,False,3
182,8,1,False,True,3
398,9,1,False,False,3
447,10,1,False,False,4
401,11,1,False,False,4
445,12,0,False,False,1
321,13,0,False,False,4
399,14,0,False,False,2
461,15,0,False,False,2
737,16,1,False,False,5
